연월,시도별,차종,용도,count
2021-10,제주,화물,영업용,3764
2021-10,합계,화물,영업용,435430
2021-10,서울,특수,관용,375
2021-10,부산,특수,관용,144
2021-10,대구,특수,관용,120
2021-10,인천,특수,관용,121
2021-10,광주,특수,관용,82
2021-10,대전,특수,관용,68
2021-10,울산,특수,관용,44
2021-10,세종,특수,관용,50
2021-10,경기,특수,관용,571
2021-10,강원,특수,관용,189
2021-10,충북,특수,관용,127
2021-10,충남,특수,관용,280
2021-10,전북,특수,관용,162
2021-10,전남,특수,관용,185
2021-10,경북,특수,관용,264
2021-10,경남,특수,관용,207
2021-10,제주,특수,관용,76
2021-10,합계,특수,관용,3065
2021-10,서울,특수,자가용,4251
2021-10,부산,특수,자가용,2320
2021-10,대구,특수,자가용,1920
2021-10,인천,특수,자가용,2690
2021-10,광주,특수,자가용,1352
2021-10,대전,특수,자가용,1403
2021-10,울산,특수,자가용,970
2021-10,세종,특수,자가용,447
2021-10,경기,특수,자가용,12225
2021-10,강원,특수,자가용,2131
2021-10,충북,특수,자가용,2195
2021-10,충남,특수,자가용,2874
2021-10,전북,특수,자가용,2179
2021-10,전남,특수,자가용,2994
2021-10,경북,특수,자가용,3578
2021-10,경남,특수,자가용,3525
2021-10,제주,특수,자가용,939
2021-10,합계,특수,자가용,47993
2021-10,서울,특수,영업용,5099
2021-10,부산,특수,영업용,8948
2021-10,대구,특수,영업용,2142
2021-10,인천,특수,영업용,5404
2021-10,광주,특수,영업용,1844
2021-10,대전,특수,영업용,1678
2021-10,울산,특수,영업용,2193
2021-10,세종,특수,영업용,169
2021-10,경기,특수,영업용,11643
2021-10,강원,특수,영업용,1804
2021-10,충북,특수,영업용,2788
2021-10,충남,특수,영업용,3089
2021-10,전북,특수,영업용,2301
2021-10,전남,특수,영업용,4987
2021-10,경북,특수,영업용,5121
2021-10,경남,특수,영업용,5579
2021-10,제주,특수,영업용,649
2021-10,합계,특수,영업용,65438
2021-11,서울,승용,관용,4621
2021-11,부산,승용,관용,1684
2021-11,대구,승용,관용,981
2021-11,인천,승용,관용,1572
2021-11,광주,승용,관용,831
2021-11,대전,승용,관용,655
2021-11,울산,승용,관용,713
2021-11,세종,승용,관용,328
2021-11,경기,승용,관용,7484
2021-11,강원,승용,관용,1867
2021-11,충북,승용,관용,1372
2021-11,충남,승용,관용,1973
2021-11,전북,승용,관용,1824
2021-11,전남,승용,관용,2226
2021-11,경북,승용,관용,2649
2021-11,경남,승용,관용,2508
2021-11,제주,승용,관용,842
2021-11,합계,승용,관용,34130
2021-11,서울,승용,자가용,2610063
2021-11,부산,승용,자가용,1124594
2021-11,대구,승용,자가용,994965
2021-11,인천,승용,자가용,1148149
2021-11,광주,승용,자가용,570112
2021-11,대전,승용,자가용,568726
2021-11,울산,승용,자가용,483964
2021-11,세종,승용,자가용,160860
2021-11,경기,승용,자가용,5060732
2021-11,강원,승용,자가용,620564
2021-11,충북,승용,자가용,680340
2021-11,충남,승용,자가용,887595
2021-11,전북,승용,자가용,716926
2021-11,전남,승용,자가용,705206
2021-11,경북,승용,자가용,1105855
2021-11,경남,승용,자가용,1386804
2021-11,제주,승용,자가용,304918
2021-11,합계,승용,자가용,19130373
2021-11,서울,승용,영업용,125295
2021-11,부산,승용,영업용,96528
2021-11,대구,승용,영업용,25476
2021-11,인천,승용,영업용,274063
2021-11,광주,승용,영업용,14234
2021-11,대전,승용,영업용,14689
2021-11,울산,승용,영업용,7842
2021-11,세종,승용,영업용,840
2021-11,경기,승용,영업용,72517
2021-11,강원,승용,영업용,11768
2021-11,충북,승용,영업용,16094
2021-11,충남,승용,영업용,13409
2021-11,전북,승용,영업용,16265
2021-11,전남,승용,영업용,163097
2021-11,경북,승용,영업용,13771
2021-11,경남,승용,영업용,85820
2021-11,제주,승용,영업용,246791
2021-11,합계,승용,영업용,1198499
2021-11,서울,승합,관용,3709
2021-11,부산,승합,관용,1268
2021-11,대구,승합,관용,915
2021-11,인천,승합,관용,1096
2021-11,광주,승합,관용,597
2021-11,대전,승합,관용,548
2021-11,울산,승합,관용,473
2021-11,세종,승합,관용,212
2021-11,경기,승합,관용,4244
2021-11,강원,승합,관용,1578
2021-11,충북,승합,관용,1040
2021-11,충남,승합,관용,1259
2021-11,전북,승합,관용,1315
2021-11,전남,승합,관용,1652
2021-11,경북,승합,관용,1775
2021-11,경남,승합,관용,1898
2021-11,제주,승합,관용,487
2021-11,합계,승합,관용,24066
2021-11,서울,승합,자가용,82024
2021-11,부산,승합,자가용,32802
2021-11,대구,승합,자가용,24093
2021-11,인천,승합,자가용,34959
2021-11,광주,승합,자가용,15935
2021-11,대전,승합,자가용,16434
2021-11,울산,승합,자가용,11631
2021-11,세종,승합,자가용,3643
2021-11,경기,승합,자가용,161322
2021-11,강원,승합,자가용,22917
2021-11,충북,승합,자가용,23846
2021-11,충남,승합,자가용,33505
2021-11,전북,승합,자가용,26162
2021-11,전남,승합,자가용,28971
2021-11,경북,승합,자가용,39533
2021-11,경남,승합,자가용,42261
2021-11,제주,승합,자가용,10949
2021-11,합계,승합,자가용,610987
2021-11,서울,승합,영업용,15152
2021-11,부산,승합,영업용,6002
2021-11,대구,승합,영업용,3926
2021-11,인천,승합,영업용,9597
2021-11,광주,승합,영업용,2352
2021-11,대전,승합,영업용,2138
2021-11,울산,승합,영업용,1913
2021-11,세종,승합,영업용,468
2021-11,경기,승합,영업용,31726
2021-11,강원,승합,영업용,3060
2021-11,충북,승합,영업용,3730
2021-11,충남,승합,영업용,5333
2021-11,전북,승합,영업용,4063
2021-11,전남,승합,영업용,8053
2021-11,경북,승합,영업용,5305
2021-11,경남,승합,영업용,7273
2021-11,제주,승합,영업용,6918
2021-11,합계,승합,영업용,117009
2021-11,서울,화물,관용,3924
2021-11,부산,화물,관용,1593
2021-11,대구,화물,관용,1361
2021-11,인천,화물,관용,1343
2021-11,광주,화물,관용,732
2021-11,대전,화물,관용,616
2021-11,울산,화물,관용,643
2021-11,세종,화물,관용,246
2021-11,경기,화물,관용,5623
2021-11,강원,화물,관용,2535
2021-11,충북,화물,관용,1569
2021-11,충남,화물,관용,2378
2021-11,전북,화물,관용,2065
2021-11,전남,화물,관용,2519
2021-11,경북,화물,관용,2967
2021-11,경남,화물,관용,2605
2021-11,제주,화물,관용,1021
2021-11,합계,화물,관용,33740
2021-11,서울,화물,자가용,263821
2021-11,부산,화물,자가용,150283
2021-11,대구,화물,자가용,134860
2021-11,인천,화물,자가용,160488
2021-11,광주,화물,자가용,77755
2021-11,대전,화물,자가용,73168
2021-11,울산,화물,자가용,60804
2021-11,세종,화물,자가용,14715
2021-11,경기,화물,자가용,697363
2021-11,강원,화물,자가용,149300
2021-11,충북,화물,자가용,142786
2021-11,충남,화물,자가용,203923
2021-11,전북,화물,자가용,170525
2021-11,전남,화물,자가용,223808
2021-11,경북,화물,자가용,292056
2021-11,경남,화물,자가용,264489
2021-11,제주,화물,자가용,78056
2021-11,합계,화물,자가용,3158200
2021-11,서울,화물,영업용,58831
2021-11,부산,화물,영업용,34332
2021-11,대구,화물,영업용,19514
2021-11,인천,화물,영업용,32716
2021-11,광주,화물,영업용,13774
2021-11,대전,화물,영업용,11883
2021-11,울산,화물,영업용,9598
2021-11,세종,화물,영업용,1683
2021-11,경기,화물,영업용,122235
2021-11,강원,화물,영업용,8786
2021-11,충북,화물,영업용,14953
2021-11,충남,화물,영업용,18530
2021-11,전북,화물,영업용,15699
2021-11,전남,화물,영업용,20551
2021-11,경북,화물,영업용,24531
2021-11,경남,화물,영업용,25628
2021-11,제주,화물,영업용,3763
2021-11,합계,화물,영업용,437007
2021-11,서울,특수,관용,374
2021-11,부산,특수,관용,144
2021-11,대구,특수,관용,123
2021-11,인천,특수,관용,122
2021-11,광주,특수,관용,82
2021-11,대전,특수,관용,68
2021-11,울산,특수,관용,44
2021-11,세종,특수,관용,50
2021-11,경기,특수,관용,571
2021-11,강원,특수,관용,190
2021-11,충북,특수,관용,128
2021-11,충남,특수,관용,282
2021-11,전북,특수,관용,162
2021-11,전남,특수,관용,188
2021-11,경북,특수,관용,263
2021-11,경남,특수,관용,208
2021-11,제주,특수,관용,76
2021-11,합계,특수,관용,3075
2021-11,서울,특수,자가용,4318
2021-11,부산,특수,자가용,2341
2021-11,대구,특수,자가용,1966
2021-11,인천,특수,자가용,2698
2021-11,광주,특수,자가용,1370
2021-11,대전,특수,자가용,1444
2021-11,울산,특수,자가용,985
2021-11,세종,특수,자가용,459
2021-11,경기,특수,자가용,12427
2021-11,강원,특수,자가용,2182
2021-11,충북,특수,자가용,2237
2021-11,충남,특수,자가용,2942
2021-11,전북,특수,자가용,2244
2021-11,전남,특수,자가용,3026
2021-11,경북,특수,자가용,3619
2021-11,경남,특수,자가용,3570
2021-11,제주,특수,자가용,1001
2021-11,합계,특수,자가용,48829
2021-11,서울,특수,영업용,5104
2021-11,부산,특수,영업용,8932
2021-11,대구,특수,영업용,2118
2021-11,인천,특수,영업용,5417
2021-11,광주,특수,영업용,1853
2021-11,대전,특수,영업용,1676
2021-11,울산,특수,영업용,2212
2021-11,세종,특수,영업용,169
2021-11,경기,특수,영업용,11681
2021-11,강원,특수,영업용,1805
2021-11,충북,특수,영업용,2787
2021-11,충남,특수,영업용,3105
2021-11,전북,특수,영업용,2309
2021-11,전남,특수,영업용,4998
2021-11,경북,특수,영업용,5155
2021-11,경남,특수,영업용,5594
2021-11,제주,특수,영업용,647
2021-11,합계,특수,영업용,65562
2021-12,서울,승용,관용,4646
2021-12,부산,승용,관용,1769
2021-12,대구,승용,관용,989
2021-12,인천,승용,관용,1625
2021-12,광주,승용,관용,857
2021-12,대전,승용,관용,667
2021-12,울산,승용,관용,720
2021-12,세종,승용,관용,335
2021-12,경기,승용,관용,7578
2021-12,강원,승용,관용,1875
2021-12,충북,승용,관용,1426
2021-12,충남,승용,관용,1988
2021-12,전북,승용,관용,1844
2021-12,전남,승용,관용,2226
2021-12,경북,승용,관용,2665
2021-12,경남,승용,관용,2489
2021-12,제주,승용,관용,849
2021-12,합계,승용,관용,34548
2021-12,서울,승용,자가용,2609340
2021-12,부산,승용,자가용,1126920
2021-12,대구,승용,자가용,995814
2021-12,인천,승용,자가용,1153744
2021-12,광주,승용,자가용,571183
2021-12,대전,승용,자가용,569274
2021-12,울산,승용,자가용,484553
2021-12,세종,승용,자가용,162159
2021-12,경기,승용,자가용,5076494
2021-12,강원,승용,자가용,621793
2021-12,충북,승용,자가용,681610
2021-12,충남,승용,자가용,889050
2021-12,전북,승용,자가용,717237
2021-12,전남,승용,자가용,706251
2021-12,경북,승용,자가용,1107181
2021-12,경남,승용,자가용,1389675
2021-12,제주,승용,자가용,305984
2021-12,합계,승용,자가용,19168262
2021-12,서울,승용,영업용,126058
2021-12,부산,승용,영업용,98294
2021-12,대구,승용,영업용,25478
2021-12,인천,승용,영업용,271912
2021-12,광주,승용,영업용,14256
2021-12,대전,승용,영업용,14732
2021-12,울산,승용,영업용,7844
2021-12,세종,승용,영업용,856
2021-12,경기,승용,영업용,72225
2021-12,강원,승용,영업용,11730
2021-12,충북,승용,영업용,15944
2021-12,충남,승용,영업용,13789
2021-12,전북,승용,영업용,16280
2021-12,전남,승용,영업용,169875
2021-12,경북,승용,영업용,13780
2021-12,경남,승용,영업용,86241
2021-12,제주,승용,영업용,248544
2021-12,합계,승용,영업용,1207838
2021-12,서울,승합,관용,3743
2021-12,부산,승합,관용,1313
2021-12,대구,승합,관용,950
2021-12,인천,승합,관용,1105
2021-12,광주,승합,관용,597
2021-12,대전,승합,관용,567
2021-12,울산,승합,관용,479
2021-12,세종,승합,관용,218
2021-12,경기,승합,관용,4298
2021-12,강원,승합,관용,1604
2021-12,충북,승합,관용,1043
2021-12,충남,승합,관용,1283
2021-12,전북,승합,관용,1348
2021-12,전남,승합,관용,1701
2021-12,경북,승합,관용,1787
2021-12,경남,승합,관용,1935
2021-12,제주,승합,관용,489
2021-12,합계,승합,관용,24460
2021-12,서울,승합,자가용,81584
2021-12,부산,승합,자가용,32641
2021-12,대구,승합,자가용,24000
2021-12,인천,승합,자가용,34820
2021-12,광주,승합,자가용,15892
2021-12,대전,승합,자가용,16437
2021-12,울산,승합,자가용,11584
2021-12,세종,승합,자가용,3643
2021-12,경기,승합,자가용,160894
2021-12,강원,승합,자가용,22809
2021-12,충북,승합,자가용,23776
2021-12,충남,승합,자가용,33414
2021-12,전북,승합,자가용,26078
2021-12,전남,승합,자가용,28836
2021-12,경북,승합,자가용,39458
2021-12,경남,승합,자가용,42080
2021-12,제주,승합,자가용,10948
2021-12,합계,승합,자가용,608894
2021-12,서울,승합,영업용,15076
2021-12,부산,승합,영업용,6000
2021-12,대구,승합,영업용,3878
2021-12,인천,승합,영업용,9367
2021-12,광주,승합,영업용,2355
2021-12,대전,승합,영업용,2127
2021-12,울산,승합,영업용,1920
2021-12,세종,승합,영업용,471
2021-12,경기,승합,영업용,31718
2021-12,강원,승합,영업용,3056
2021-12,충북,승합,영업용,3737
2021-12,충남,승합,영업용,5339
2021-12,전북,승합,영업용,4071
2021-12,전남,승합,영업용,8076
2021-12,경북,승합,영업용,5302
2021-12,경남,승합,영업용,7264
2021-12,제주,승합,영업용,6857
2021-12,합계,승합,영업용,116614
2021-12,서울,화물,관용,3961
2021-12,부산,화물,관용,1583
2021-12,대구,화물,관용,1369
2021-12,인천,화물,관용,1338
2021-12,광주,화물,관용,772
2021-12,대전,화물,관용,611
2021-12,울산,화물,관용,635
2021-12,세종,화물,관용,246
2021-12,경기,화물,관용,5608
2021-12,강원,화물,관용,2535
2021-12,충북,화물,관용,1575
2021-12,충남,화물,관용,2375
2021-12,전북,화물,관용,2075
2021-12,전남,화물,관용,2513
2021-12,경북,화물,관용,2971
2021-12,경남,화물,관용,2620
2021-12,제주,화물,관용,1013
2021-12,합계,화물,관용,33800
2021-12,서울,화물,자가용,263488
2021-12,부산,화물,자가용,150183
2021-12,대구,화물,자가용,134764
2021-12,인천,화물,자가용,160398
2021-12,광주,화물,자가용,77799
2021-12,대전,화물,자가용,73153
2021-12,울산,화물,자가용,60816
2021-12,세종,화물,자가용,14737
2021-12,경기,화물,자가용,698093
2021-12,강원,화물,자가용,149664
2021-12,충북,화물,자가용,142944
2021-12,충남,화물,자가용,204113
2021-12,전북,화물,자가용,170473
2021-12,전남,화물,자가용,223857
2021-12,경북,화물,자가용,292377
2021-12,경남,화물,자가용,264596
2021-12,제주,화물,자가용,78389
2021-12,합계,화물,자가용,3159844
2021-12,서울,화물,영업용,58976
2021-12,부산,화물,영업용,34436
2021-12,대구,화물,영업용,19585
2021-12,인천,화물,영업용,32790
2021-12,광주,화물,영업용,13757
2021-12,대전,화물,영업용,11920
2021-12,울산,화물,영업용,9610
2021-12,세종,화물,영업용,1683
2021-12,경기,화물,영업용,122639
2021-12,강원,화물,영업용,8840
2021-12,충북,화물,영업용,15033
2021-12,충남,화물,영업용,18569
2021-12,전북,화물,영업용,15739
2021-12,전남,화물,영업용,20667
2021-12,경북,화물,영업용,24577
2021-12,경남,화물,영업용,25724
2021-12,제주,화물,영업용,3786
2021-12,합계,화물,영업용,438331
2021-12,서울,특수,관용,397
2021-12,부산,특수,관용,145
2021-12,대구,특수,관용,126
